,Average1,Average5,TasksTotal,TasksRuning,TasksSleeping,CpuUs,CpuSy,CpuId,MemFree,MemUsed,MemBuff,SwapAvail,DiskRead,DiskWrite,NetRead,NetWrite,SysInt,SysCsw,species
3387,20.07,13.71,402,1,259,99.9,0.1,0.0,121714585,7715944,1744704,122379575,0,0,4337,0,8397,5011,mlc
3388,20.39,13.88,402,1,259,99.9,0.1,0.0,121714585,7715944,1744704,122379575,0,28000,1098,0,8258,4760,mlc
3389,20.39,13.88,402,1,259,99.9,0.1,0.0,121714585,7715944,1744704,122379575,0,0,1868,0,9340,6177,mlc
3390,20.39,13.88,402,1,259,96.2,0.1,3.7,121711875,7718452,1744908,122377025,0,0,904,0,8287,4818,mlc
3391,20.39,13.88,402,2,259,99.7,0.1,0.2,121711875,7718452,1744908,122377025,0,180000,959,0,8252,4848,mlc
3392,20.39,13.88,402,1,259,99.8,0.2,0.0,121711875,7718452,1744908,122377025,0,0,1548,0,8808,5901,mlc
3393,20.67,14.05,402,2,258,99.2,0.1,0.7,121709925,7720256,1745052,122375205,0,0,1572,0,8930,5011,mlc
3394,20.67,14.05,402,3,258,96.8,0.2,3.1,121709925,7720256,1745052,122375205,0,0,376,0,8281,4904,mlc
3395,20.67,14.05,402,1,259,99.9,0.1,0.0,121707615,7722408,1745204,122372975,0,256000,1148,0,8965,6151,mlc
3396,20.94,14.22,402,1,259,99.9,0.1,0.0,121707615,7722408,1745204,122372975,0,68000,1775,0,8278,4812,mlc
3397,20.94,14.22,402,1,259,97.8,0.1,2.1,121705085,7724856,1745292,122370595,0,0,942,101,9436,6007,mlc
3398,20.94,14.22,402,1,259,97.5,0.1,2.4,121705085,7724856,1745292,122370595,0,0,1611,0,8385,5058,mlc
3399,20.94,14.22,402,1,259,99.9,0.1,0.0,121705085,7724856,1745292,122370595,0,0,1594,0,8236,5110,mlc
3400,20.94,14.22,402,1,259,99.8,0.2,0.0,121704265,7725584,1745384,122369875,0,212000,424,0,8188,4770,mlc
3401,21.19,14.38,402,3,257,46.6,1.5,51.9,121704265,7725584,1745384,122369875,0,0,1028,0,8924,5101,mlc
3402,21.19,14.38,402,1,259,4.6,0.2,95.2,127361525,2067876,1745832,128027245,0,0,2088,0,8279,4953,mlc
3403,21.19,14.38,402,1,259,4.8,0.1,95.1,127361525,2067876,1745832,128027245,0,0,1702,42,8579,5542,mlc
3404,21.19,14.38,402,1,259,7.8,0.0,92.2,127361525,2067876,1745832,128027245,0,292000,1470,0,8276,5075,mlc
3405,19.65,14.17,402,1,259,8.6,0.1,91.2,127361885,2067860,1745480,128027715,0,44000,1218,0,8216,4815,mlc
3406,19.65,14.17,402,1,259,9.3,0.1,90.6,127361885,2067860,1745480,128027715,0,0,540,0,9053,5411,mlc
3407,19.65,14.17,402,1,259,5.3,0.3,94.5,127361885,2067860,1745480,128027715,0,0,720,0,8576,5906,mlc
3408,19.65,14.17,402,1,259,4.4,0.1,95.5,127258565,2171036,1745628,127924465,0,0,720,0,8189,4813,mlc
3409,19.65,14.17,402,1,259,6.6,0.2,93.3,127258565,2171036,1745628,127924465,0,0,1518,0,8195,4774,mlc
3410,18.24,13.97,402,2,259,8.5,0.2,91.3,127207635,2221904,1745700,127873635,0,248000,1856,0,8622,5674,mlc
3411,18.24,13.97,402,2,258,3.7,0.9,95.4,127207635,2221904,1745700,127873635,0,0,1148,0,9017,5366,mlc
3412,18.24,13.97,402,2,258,4.6,0.0,95.3,127207635,2221904,1745700,127873635,0,0,1139,0,8259,4998,mlc
3413,18.24,13.97,402,1,259,5.1,0.2,94.7,126728445,2700968,1745820,127394515,0,0,936,0,8235,4825,mlc
3414,18.24,13.97,402,1,259,4.3,0.1,95.6,126728445,2700968,1745820,127394515,0,0,1536,0,8655,6361,mlc
3415,17.1,13.81,402,1,259,7.9,0.1,92.0,126728445,2700968,1745820,127394515,0,236000,996,0,8184,4717,mlc
3416,17.1,13.81,402,2,258,9.2,0.2,90.7,126727715,2701112,1746412,127393925,0,0,540,0,3655,2786,mlc
3417,17.1,13.81,402,1,259,8.7,0.1,91.2,126727715,2701112,1746412,127393925,0,0,1059,0,2051,2842,mlc
3418,17.1,13.81,402,3,258,5.4,1.0,93.6,126727715,2701112,1746412,127393925,0,0,540,0,1371,1809,mlc
3419,17.1,13.81,402,2,258,4.6,0.2,95.2,126202305,3226480,1746444,126868595,0,0,1080,0,1643,1775,mlc
3420,15.81,13.59,402,1,259,4.9,0.1,95.0,126202305,3226480,1746444,126868595,0,220000,480,0,1783,2030,mlc
3421,15.81,13.59,402,1,259,4.4,0.1,95.5,126202305,3226480,1746444,126868595,0,0,720,0,2747,3420,mlc
3422,15.81,13.59,402,1,259,5.6,0.1,94.3,126202185,3226952,1746096,126868565,0,0,1404,0,1415,1824,mlc
3423,15.81,13.59,402,1,259,9.3,0.2,90.6,126202185,3226952,1746096,126868565,0,0,922,0,1111,1397,mlc
3424,15.81,13.59,402,1,259,8.6,0.0,91.3,126202185,3226952,1746096,126868565,0,0,480,0,2185,2862,mlc
3425,14.7,13.4,402,2,258,8.5,0.1,91.4,126190495,3238532,1746208,126856985,0,224000,600,0,2023,2280,mlc
3426,14.7,13.4,402,3,257,4.0,0.9,95.1,126190495,3238532,1746208,126856985,0,0,1524,0,1254,1611,mlc
3427,14.7,13.4,402,2,258,4.9,0.2,94.9,126190495,3238532,1746208,126856985,0,0,622,0,1587,1858,mlc
3428,14.7,13.4,402,1,259,4.3,0.1,95.6,125674925,3753944,1746368,126341535,0,0,420,0,2261,3233,mlc
3429,14.7,13.4,402,1,259,4.4,0.1,95.5,125674925,3753944,1746368,126341535,0,0,720,0,1157,1522,mlc
3430,13.68,13.21,402,1,259,8.5,0.2,91.3,125674925,3753944,1746368,126341535,0,0,1584,0,1503,1709,mlc
3431,13.68,13.21,402,1,259,8.7,0.1,91.3,125674145,3754604,1746484,126340865,0,236000,420,0,2348,2960,mlc
3432,13.68,13.21,402,2,258,8.6,0.1,91.3,125674145,3754604,1746484,126340865,0,0,240,0,1806,2089,mlc
3433,13.68,13.21,402,2,258,9.1,0.3,90.6,125674145,3754604,1746484,126340865,0,0,1800,0,1494,1779,mlc
3434,12.75,13.02,402,1,259,8.8,0.1,91.1,125673395,3755252,1746592,126340245,0,0,1260,0,1369,1837,mlc
3435,12.75,13.02,403,2,258,5.2,0.9,93.9,125673395,3755252,1746592,126340245,0,0,540,0,2165,3043,mlc
3436,12.75,13.02,403,2,258,4.5,0.1,95.4,125673395,3755252,1746592,126340245,0,28000,838,0,1260,1651,mlc
3437,12.75,13.02,403,1,259,5.0,0.1,94.9,125146895,4281572,1746768,125813865,0,216000,2419,0,1216,1482,mlc
3438,12.75,13.02,403,1,259,4.5,0.1,95.5,125146895,4281572,1746768,125813865,0,0,1596,0,2269,2880,mlc
3439,11.89,12.84,403,1,259,6.1,0.0,93.8,125146895,4281572,1746768,125813865,0,0,1944,0,1676,1887,mlc
3440,11.89,12.84,403,1,259,9.1,0.1,90.7,125146675,4281304,1747256,125813795,0,0,1064,0,1509,1673,mlc
3441,11.89,12.84,403,1,259,8.8,0.2,91.0,125146675,4281304,1747256,125813795,0,28000,1620,0,1371,1692,mlc
3442,11.89,12.84,403,1,259,8.6,0.1,91.3,125146675,4281304,1747256,125813795,0,0,1140,0,2299,3148,mlc
3443,11.89,12.84,403,3,257,8.7,0.0,91.3,125145815,4282072,1747344,125813045,0,184000,1944,0,1111,1406,mlc
3444,11.1,12.66,403,2,258,8.0,0.7,91.3,125145815,4282072,1747344,125813045,0,0,1374,0,1219,1571,mlc
3445,11.1,12.66,403,2,258,4.4,0.1,95.5,125145815,4282072,1747344,125813045,0,0,632,0,2160,2841,mlc
3446,11.1,12.66,403,2,258,4.8,0.3,94.9,127701085,1727044,1747104,128368415,0,28000,632,0,1689,1950,mlc
3447,11.1,12.66,403,2,258,5.0,0.2,94.8,127701085,1727044,1747104,128368415,0,0,904,0,1413,1521,mlc
3448,11.1,12.66,403,2,258,4.0,1.8,94.2,127701085,1727044,1747104,128368415,0,216000,1019,0,1611,1847,mlc
3449,10.37,12.48,403,2,258,2.3,6.3,91.3,127375135,2052864,1747228,128042585,0,0,1487,0,2668,3396,mlc
3450,10.37,12.48,403,3,257,2.7,6.2,91.1,127375135,2052864,1747228,128042585,0,0,1020,0,1653,1987,mlc
3451,10.37,12.48,403,2,258,3.7,5.5,90.9,127375135,2052864,1747228,128042585,0,28000,600,0,1141,1460,mlc
3452,10.37,12.48,403,3,257,4.8,3.9,91.3,125648225,3779672,1747340,126315775,0,0,1035,0,2053,2856,mlc
3453,10.37,12.48,403,2,258,4.6,4.0,91.4,125648225,3779672,1747340,126315775,0,0,780,0,1331,1760,mlc
3454,9.78,12.33,403,2,258,5.3,4.3,90.4,125648225,3779672,1747340,126315775,0,228000,1728,0,1152,1485,mlc
3455,9.78,12.33,403,2,258,4.6,4.0,91.4,125647795,3779992,1747448,126315505,0,0,1266,0,1392,1519,mlc
3456,9.78,12.33,403,2,258,4.7,4.2,91.1,125647795,3779992,1747448,126315505,0,56000,660,0,2574,3318,mlc
3457,9.78,12.33,403,2,258,4.9,4.3,90.8,125647795,3779992,1747448,126315505,0,0,699,0,1534,1710,mlc
3458,9.78,12.33,403,2,258,5.8,5.2,88.9,125646445,3781236,1747552,126314265,0,0,567,0,1423,1591,mlc
3459,9.23,12.17,403,2,258,6.5,6.2,87.3,125646445,3781236,1747552,126314265,0,244000,1019,0,2241,2778,mlc
3460,9.23,12.17,403,2,258,6.7,6.3,87.1,125645855,3781756,1747620,126313775,0,0,1080,0,2390,2308,mlc
3461,9.23,12.17,403,2,258,5.3,8.5,86.2,125645855,3781756,1747620,126313775,0,28000,1864,0,1208,1543,mlc
3462,9.23,12.17,403,2,258,3.5,9.4,87.1,125645855,3781756,1747620,126313775,0,0,1684,0,1373,1739,mlc
3463,9.23,12.17,403,2,258,6.7,6.1,87.2,125642895,3784604,1747736,126310945,0,0,1804,0,2139,3003,mlc
3464,8.73,12.02,403,2,258,7.2,6.4,86.4,125642895,3784604,1747736,126310945,0,0,1646,0,1433,1716,mlc
3465,8.73,12.02,403,2,258,6.8,6.1,87.1,125642895,3784604,1747736,126310945,0,0,960,0,1769,2045,mlc
3466,8.73,12.02,403,2,258,6.7,6.3,87.1,125642845,3784536,1747852,126311005,0,20000,540,0,2547,3211,mlc
3467,8.73,12.02,403,3,258,6.7,6.2,87.1,125642845,3784536,1747852,126311005,0,0,2256,0,2072,2162,mlc
3468,8.73,12.02,403,2,258,7.5,6.1,86.5,125642845,3784536,1747852,126311005,0,0,562,0,1815,1945,mlc
3469,8.27,11.87,403,2,258,6.7,6.0,87.3,125641485,3785788,1747960,126309715,0,0,720,54,1754,1866,mlc
3470,8.27,11.87,403,2,258,6.8,6.2,87.0,125641485,3785788,1747960,126309715,0,416000,1200,0,2991,3704,mlc
3471,8.27,11.87,403,2,258,7.3,6.3,86.5,125641485,3785788,1747960,126309715,0,44000,960,0,1786,1845,mlc
3472,8.27,11.87,403,2,258,6.8,6.1,87.0,125640495,3786656,1748076,126308885,0,0,900,0,1867,2065,mlc
3473,8.27,11.87,403,2,258,5.2,7.6,87.2,125640495,3786656,1748076,126308885,0,0,1080,0,2476,2989,mlc
3474,7.85,11.72,403,2,258,4.4,8.7,86.9,125640495,3786656,1748076,126308885,0,0,622,0,2174,2249,mlc
3475,7.85,11.72,403,2,258,7.2,6.3,86.6,125639485,3787564,1748180,126307965,0,0,1132,0,2023,1769,mlc
3476,7.85,11.72,403,3,258,6.7,6.2,87.1,125639485,3787564,1748180,126307965,0,16000,899,0,2204,2095,mlc
3477,7.85,11.72,403,2,258,6.7,6.1,87.2,125639485,3787564,1748180,126307965,0,0,1059,0,3298,3584,mlc
3478,7.85,11.72,403,2,258,7.4,6.4,86.2,125638395,3788540,1748300,126307005,0,0,862,0,2194,2112,mlc
3479,7.46,11.58,403,2,258,6.8,5.9,87.3,125638395,3788540,1748300,126307005,0,0,1380,0,2120,1940,mlc
3480,7.46,11.58,403,2,258,6.6,6.2,87.2,125638395,3788540,1748300,126307005,0,372000,600,0,2931,3229,mlc
3481,7.46,11.58,403,2,258,7.0,6.3,86.7,125636895,3789480,1748852,126305605,0,0,862,0,2383,2324,mlc
3482,7.46,11.58,403,2,258,5.7,7.5,86.9,125636895,3789480,1748852,126305605,0,28000,840,0,2187,2057,mlc
3483,7.11,11.43,403,2,258,3.9,9.0,87.1,125636895,3789480,1748852,126305605,0,0,720,0,2126,1999,mlc
3484,7.11,11.43,403,2,258,6.7,6.1,87.2,125635045,3791664,1748524,126303875,0,0,1066,0,3128,3542,mlc
3485,7.11,11.43,403,2,258,7.7,5.9,86.3,125635045,3791664,1748524,126303875,0,0,1838,0,2134,1985,mlc
3486,7.11,11.43,403,2,258,6.8,6.1,87.1,125635045,3791664,1748524,126303875,0,0,1404,0,2193,2058,mlc
3487,7.11,11.43,403,2,258,6.6,6.3,87.2,125635075,3791520,1748636,126303965,0,16000,840,0,2840,3103,mlc
3488,6.78,11.29,403,3,258,7.3,6.1,86.6,125635075,3791520,1748636,126303965,0,0,780,0,2360,2336,mlc
3489,6.78,11.29,403,2,258,7.0,6.1,86.9,125635075,3791520,1748636,126303965,0,0,960,0,2311,2074,mlc
3490,6.78,11.29,403,1,259,1.4,2.0,96.6,127686565,1739932,1748744,128355545,0,0,1164,0,2294,2274,mlc
3491,6.78,11.29,403,2,259,39.6,37.5,23.0,127686565,1739932,1748744,128355545,0,356000,660,0,3083,3455,mlc
3492,6.78,11.29,403,1,259,97.3,0.2,2.6,127686565,1739932,1748744,128355545,0,28000,480,0,2195,2091,mlc
3493,8.16,11.5,403,2,259,99.8,0.2,0.0,121676955,7749400,1748880,122346085,0,0,540,0,2096,1957,mlc
3494,8.16,11.5,403,1,259,99.9,0.1,0.0,121676955,7749400,1748880,122346085,0,0,600,0,2888,3185,mlc
3495,8.16,11.5,403,2,259,99.6,0.4,0.0,121676955,7749400,1748880,122346085,0,0,900,0,2319,2274,mlc
3496,8.16,11.5,403,2,259,38.4,38.0,23.6,121676545,7749540,1749144,122345875,0,0,600,0,2235,2198,mlc
3497,8.16,11.5,403,1,259,61.7,35.9,2.5,121676545,7749540,1749144,122345875,0,16000,1371,0,2160,2032,mlc
3498,9.42,11.71,403,1,259,99.8,0.2,0.0,121676545,7749540,1749144,122345875,0,0,660,0,3307,3681,mlc
3499,9.42,11.71,403,3,259,99.6,0.4,0.0,115662805,13763208,1749224,116332205,0,0,1404,0,2217,1972,mlc
3500,9.42,11.71,403,1,259,99.8,0.2,0.0,115662805,13763208,1749224,116332205,0,0,540,0,2093,1964,mlc
3501,9.42,11.71,403,3,258,81.4,1.1,17.5,115662805,13763208,1749224,116332205,0,392000,900,0,2935,3218,mlc
3502,9.42,11.71,403,1,259,38.1,38.3,23.6,121677885,7748044,1749300,122347425,0,28000,720,0,2439,2489,mlc
3503,10.59,11.92,403,1,259,61.6,35.3,3.1,121677885,7748044,1749300,122347425,0,0,780,0,1961,1719,mlc
3504,10.59,11.92,403,3,258,99.8,0.2,0.0,121677885,7748044,1749300,122347425,0,0,502,0,2133,2023,mlc
3505,10.59,11.92,403,1,259,99.4,0.6,0.0,115665035,13760232,1749968,116334665,0,0,600,0,3066,3469,mlc
3506,10.59,11.92,403,1,259,99.4,0.6,0.0,115665035,13760232,1749968,116334665,0,0,300,0,2052,1983,mlc
3507,10.59,11.92,403,3,258,79.4,1.1,19.5,115665035,13760232,1749968,116334665,0,212000,480,0,2505,2274,mlc
3508,9.82,11.73,403,1,259,34.6,38.6,26.8,121734095,7691216,1749924,122403895,0,0,742,0,9454,5865,mlc
3509,9.82,11.73,403,2,259,60.2,35.3,4.5,121734095,7691216,1749924,122403895,0,0,1320,0,8350,5123,mlc
3510,9.82,11.73,403,1,259,99.9,0.1,0.0,121734095,7691216,1749924,122403895,0,0,720,0,8340,5051,mlc
3511,9.82,11.73,403,1,259,99.7,0.3,0.0,115718585,13706936,1749712,116388465,0,0,300,0,8300,5293,mlc
3512,9.82,11.73,403,1,259,99.4,0.6,0.0,115718585,13706936,1749712,116388465,0,288000,1095,0,8186,5894,mlc
3513,10.96,11.94,403,2,258,83.4,0.8,15.8,115718585,13706936,1749712,116388465,0,0,802,0,8626,5580,mlc
3514,10.96,11.94,403,1,259,30.4,38.4,31.2,121728335,7697112,1749788,122398325,0,0,540,0,9072,5037,mlc
3515,10.96,11.94,403,2,259,62.1,35.6,2.4,121728335,7697112,1749788,122398325,0,0,540,0,8627,5769,mlc
3516,10.96,11.94,403,1,259,97.3,0.2,2.5,121728335,7697112,1749788,122398325,0,0,1943,0,8463,5296,mlc
3517,10.96,11.94,403,1,259,99.8,0.2,0.0,115714865,13710500,1749864,116384975,0,52000,1081,0,8366,5166,mlc
3518,12.0,12.14,403,2,258,99.8,0.2,0.0,115714865,13710500,1749864,116384975,0,204000,966,0,6907,4241,mlc
3519,12.0,12.14,403,4,257,93.6,0.8,5.6,115714865,13710500,1749864,116384975,0,0,780,0,8620,6692,mlc
3520,12.0,12.14,403,1,259,0.4,1.7,97.9,127737905,1687352,1749972,128408115,0,0,1323,0,9038,5352,mlc
3521,12.0,12.14,403,1,259,1.0,2.1,96.9,127737905,1687352,1749972,128408115,0,0,872,0,8228,5034,mlc
3522,11.2,11.97,403,1,259,2.0,3.1,94.9,127737905,1687352,1749972,128408115,0,32000,774,0,9122,6435,mlc
3523,11.2,11.97,403,1,259,28.2,10.6,61.2,124734015,4691132,1750088,125404335,0,236000,812,0,12000,5427,mlc
3524,11.2,11.97,403,1,259,51.3,3.1,45.6,124734015,4691132,1750088,125404335,0,0,1019,0,8288,4833,mlc
3525,11.2,11.97,403,2,259,51.1,3.3,45.6,124734015,4691132,1750088,125404335,0,0,660,0,5932,4242,mlc
3526,11.2,11.97,403,2,259,52.2,3.1,44.7,124732305,4692572,1750356,125402745,0,0,802,0,9104,6590,mlc
3527,11.35,11.99,403,1,259,44.1,3.5,52.4,124732305,4692572,1750356,125402745,0,0,780,0,8902,4846,mlc
3528,11.35,11.99,403,1,259,0.4,0.2,99.4,124732305,4692572,1750356,125402745,0,44000,600,0,8331,4961,mlc
3529,11.35,11.99,403,1,259,2.0,3.0,95.0,127736825,1687992,1750416,128407415,0,200000,540,0,8702,5861,mlc
3530,11.35,11.99,403,2,259,2.0,6.1,91.9,127736825,1687992,1750416,128407415,0,0,960,0,8553,5592,mlc
3531,11.35,11.99,403,1,259,37.9,16.6,45.5,127736825,1687992,1750416,128407415,0,0,960,0,5727,3861,mlc
3532,11.64,12.04,403,1,259,51.5,2.9,45.6,124731445,4692800,1750992,125402145,0,0,600,0,8896,6378,mlc
3533,11.64,12.04,403,1,259,51.8,3.3,44.9,124731445,4692800,1750992,125402145,0,28000,480,0,9417,6110,mlc
3534,11.64,12.04,403,1,259,51.4,3.1,45.5,124731445,4692800,1750992,125402145,0,180000,660,0,8329,4969,mlc
3535,11.64,12.04,403,2,258,48.4,3.4,48.3,124742805,4681888,1750544,125413565,0,0,660,0,8301,4877,mlc
3536,11.64,12.04,403,1,259,1.1,0.8,98.1,124742805,4681888,1750544,125413565,0,0,780,0,8730,5881,mlc
3537,10.79,11.85,403,1,259,1.4,3.0,95.6,124742805,4681888,1750544,125413565,0,0,879,0,5228,3805,mlc
3538,10.79,11.85,403,1,259,1.3,3.4,95.2,127737035,1687540,1750660,128407885,0,28000,480,0,1142,1818,mlc
3539,10.79,11.85,403,2,259,35.2,19.5,45.3,127737035,1687540,1750660,128407885,0,184000,1260,0,1117,1378,mlc
3540,10.79,11.85,403,1,259,51.1,3.2,45.7,124730925,4693476,1750828,125401885,0,0,839,0,3026,3689,mlc
3541,10.79,11.85,403,1,259,51.3,3.1,45.5,124730925,4693476,1750828,125401885,0,0,540,0,5365,3621,mlc
3542,10.96,11.87,403,1,259,51.4,3.1,45.5,124730925,4693476,1750828,125401885,0,0,360,0,5228,3611,mlc
3543,10.96,11.87,403,1,259,52.1,3.3,44.6,124730315,4693976,1750944,125401365,0,28000,840,0,5970,4611,mlc
3544,10.96,11.87,403,1,259,3.4,1.1,95.4,124730315,4693976,1750944,125401365,0,216000,802,0,5698,4203,mlc
3545,10.96,11.87,403,1,259,1.3,2.5,96.2,124730315,4693976,1750944,125401365,0,0,420,0,3548,2708,mlc
3546,10.96,11.87,403,1,259,1.8,3.3,94.9,127734805,1688656,1751768,128406015,0,0,420,0,1146,1742,mlc
3547,11.13,11.89,403,1,259,37.6,11.1,51.4,127734805,1688656,1751768,128406015,0,0,600,0,2207,3080,mlc
3548,11.13,11.89,403,1,259,51.5,3.2,45.3,127734805,1688656,1751768,128406015,0,28000,682,0,2932,2612,mlc
3549,11.13,11.89,403,2,258,51.4,3.2,45.4,124729725,4693756,1751748,125401045,0,0,600,0,5458,3665,mlc
3550,11.13,11.89,403,1,259,52.0,3.3,44.6,124729725,4693756,1751748,125401045,0,184000,984,0,6055,4842,mlc
3551,11.13,11.89,403,1,259,34.0,2.9,63.1,124729725,4693756,1751748,125401045,0,0,720,0,5701,4106,mlc
3552,10.24,11.7,403,1,259,0.4,0.1,99.5,127734525,1689364,1751336,128405965,0,0,1108,0,5558,3992,mlc
3553,10.24,11.7,403,1,259,3.1,23.5,73.5,127734525,1689364,1751336,128405965,0,28000,540,0,4961,3322,mlc
3554,10.24,11.7,403,2,258,68.8,13.9,17.4,127734525,1689364,1751336,128405965,0,0,600,0,1995,3067,mlc
3555,10.24,11.7,403,1,259,97.1,0.1,2.8,121723165,7700604,1751464,122394725,0,184000,1232,0,1126,1413,mlc
3556,10.24,11.7,403,1,259,99.7,0.3,0.0,121723165,7700604,1751464,122394725,0,0,1046,0,1649,1879,mlc
3557,11.42,11.92,403,1,259,99.7,0.3,0.0,121723165,7700604,1751464,122394725,0,0,639,0,5681,4454,mlc
3558,11.42,11.92,403,1,259,99.8,0.2,0.0,121718805,7704812,1751612,122390445,0,28000,840,0,5908,4185,mlc
3559,11.42,11.92,403,3,257,99.8,0.2,0.0,121718805,7704812,1751612,122390445,0,0,840,0,5251,3447,mlc
3560,11.42,11.92,403,1,259,96.6,0.2,3.1,121718805,7704812,1751612,122390445,0,0,780,0,5437,3740,mlc
3561,11.42,11.92,403,1,259,99.4,0.2,0.4,121717075,7706432,1751728,122388845,0,216000,1020,0,6357,5059,mlc
3562,12.51,12.13,403,1,259,99.7,0.3,0.0,121717075,7706432,1751728,122388845,0,0,802,0,1812,1915,mlc
3563,12.51,12.13,403,1,259,99.6,0.4,0.0,121717075,7706432,1751728,122388845,0,0,900,0,1082,1427,mlc
3564,12.51,12.13,403,1,259,99.7,0.3,0.0,121715395,7707632,1752208,122387325,0,28000,540,0,1950,2776,mlc
3565,12.51,12.13,403,1,259,98.2,0.2,1.5,121715395,7707632,1752208,122387325,0,0,600,0,5108,3806,mlc
3566,13.43,12.33,403,2,258,98.2,0.1,1.7,121715395,7707632,1752208,122387325,0,0,562,0,5460,3807,mlc
3567,13.43,12.33,403,2,258,99.5,0.5,0.0,121739725,7683492,1752020,122411775,0,224000,720,0,5332,3519,mlc
3568,13.43,12.33,403,2,259,99.8,0.2,0.0,121739725,7683492,1752020,122411775,0,0,1372,0,6455,5255,mlc
3569,13.43,12.33,403,1,259,99.9,0.1,0.0,121739725,7683492,1752020,122411775,0,40000,1200,307,5316,3712,mlc
3570,13.43,12.33,403,2,259,99.7,0.3,0.0,121738255,7684772,1752204,122410435,0,0,876,0,918,1473,mlc
3571,14.19,12.51,403,1,259,97.0,0.2,2.8,121738255,7684772,1752204,122410435,0,0,994,0,2031,2837,mlc
3572,14.19,12.51,403,1,259,99.0,0.2,0.9,121738255,7684772,1752204,122410435,0,0,1257,194,8490,5229,mlc
3573,14.19,12.51,403,2,258,99.7,0.3,0.0,121737685,7684892,1752664,122409985,0,232000,660,0,8233,4917,mlc
3574,14.19,12.51,403,1,259,99.7,0.3,0.0,121737685,7684892,1752664,122409985,0,44000,360,0,8239,5048,mlc
3575,14.19,12.51,403,1,259,99.8,0.2,0.0,121737685,7684892,1752664,122409985,0,0,720,0,8798,5974,mlc
3576,14.9,12.68,403,1,259,97.2,0.2,2.7,121736255,7686704,1752276,122408685,0,0,719,0,8354,4923,mlc
3577,14.9,12.68,403,1,259,98.6,0.4,1.0,121736255,7686704,1752276,122408685,0,0,579,42,8357,4938,mlc
3578,14.9,12.68,403,1,259,99.9,0.1,0.0,121736255,7686704,1752276,122408685,0,0,780,0,9251,5936,mlc
3579,14.9,12.68,403,1,259,99.9,0.1,0.0,121735405,7687444,1752388,122407945,0,16000,720,0,8347,5058,mlc
3580,14.9,12.68,403,2,258,99.3,0.2,0.5,121735405,7687444,1752388,122407945,0,0,1019,0,8371,5043,mlc
3581,15.55,12.85,403,1,259,96.7,0.2,3.1,121735405,7687444,1752388,122407945,0,0,600,0,8307,5050,mlc
3582,15.55,12.85,403,1,259,99.9,0.1,0.0,121732335,7690332,1752568,122404975,0,0,660,0,8744,5990,mlc
3583,15.55,12.85,403,1,259,99.8,0.2,0.0,121732335,7690332,1752568,122404975,0,424000,960,0,9423,5151,mlc
3584,15.55,12.85,403,1,259,99.0,0.2,0.7,121732335,7690332,1752568,122404975,0,44000,540,0,9403,5426,mlc
3585,15.55,12.85,403,1,259,97.1,0.0,2.9,121730095,7692424,1752708,122402815,0,0,502,0,8584,5568,mlc
3586,16.23,13.04,403,1,259,99.9,0.1,0.0,121730095,7692424,1752708,122402815,0,0,516,0,8583,5452,mlc
3587,16.23,13.04,403,1,259,99.8,0.2,0.0,121730095,7692424,1752708,122402815,0,0,876,0,8346,4903,mlc
3588,16.23,13.04,403,1,259,99.6,0.1,0.3,121728665,7693644,1752924,122401485,0,232000,1355,0,8368,5084,mlc
3589,16.23,13.04,403,1,259,96.5,0.0,3.5,121728665,7693644,1752924,122401485,0,28000,502,0,9402,6166,mlc
3590,16.23,13.04,403,1,259,99.9,0.1,0.0,121728665,7693644,1752924,122401485,0,0,1258,0,8412,5259,mlc
3591,16.85,13.22,403,2,259,99.9,0.1,0.0,121728545,7693500,1753184,122401485,0,0,1416,0,8387,5187,mlc
3592,16.85,13.22,403,1,259,99.9,0.1,0.0,121728545,7693500,1753184,122401485,0,0,2772,0,8788,5814,mlc
3593,16.85,13.22,403,1,259,98.3,0.1,1.6,121728545,7693500,1753184,122401485,0,0,660,0,8503,5256,mlc
3594,16.85,13.22,403,2,259,97.7,0.2,2.1,121727485,7694244,1753504,122400575,0,16000,682,0,8394,4973,mlc
3595,16.85,13.22,403,1,259,99.9,0.1,0.0,121727485,7694244,1753504,122400575,0,0,1140,0,9016,5100,mlc
3596,17.42,13.4,403,2,258,98.9,0.2,0.9,121726245,7695304,1753688,122399445,0,0,660,0,8819,6015,mlc
3597,17.42,13.4,403,1,259,97.2,0.1,2.6,121726245,7695304,1753688,122399445,0,0,639,0,8438,5016,mlc
3598,17.42,13.4,403,1,259,99.9,0.1,0.0,121726245,7695304,1753688,122399445,0,0,600,0,8363,5056,mlc
3599,17.42,13.4,403,1,259,99.9,0.1,0.0,121724875,7696996,1753364,122398175,0,384000,1320,0,9310,5827,mlc
3600,17.95,13.58,403,3,258,99.4,0.2,0.4,121724875,7696996,1753364,122398175,0,0,540,54,8582,5412,mlc
3601,17.95,13.58,403,2,258,96.4,0.2,3.4,121724875,7696996,1753364,122398175,0,0,660,0,8292,4914,mlc
3602,17.95,13.58,403,1,259,99.9,0.1,0.0,121721215,7700468,1753548,122394645,0,0,816,0,8229,4848,mlc
3603,17.95,13.58,402,2,258,99.9,0.1,0.0,121721215,7700468,1753548,122394645,0,0,958,0,9357,6041,mlc
3604,17.95,13.58,403,1,259,99.3,0.2,0.5,121721215,7700468,1753548,122394645,0,0,1355,0,8335,5118,mlc
